image_id,record_index,casia_identity,class_index,image_path,quality_condition,source_image_id,blur_parameter
4358,4359,25,20,data\splits\pilot_100id\images\25\4359.png,high,4358,original
4358_low,4359,25,20,data\corrupted\blur_15x15_s5\images\25\4359.png,low,4358,15x15_s5
4584,4585,25,20,data\splits\pilot_100id\images\25\4585.png,high,4584,original
4584_low,4585,25,20,data\corrupted\blur_15x15_s5\images\25\4585.png,low,4584,15x15_s5
4406,4407,25,20,data\splits\pilot_100id\images\25\4407.png,high,4406,original
4406_low,4407,25,20,data\corrupted\blur_15x15_s5\images\25\4407.png,low,4406,15x15_s5
4658,4659,26,21,data\splits\pilot_100id\images\26\4659.png,high,4658,original
4658_low,4659,26,21,data\corrupted\blur_15x15_s5\images\26\4659.png,low,4658,15x15_s5
4681,4682,26,21,data\splits\pilot_100id\images\26\4682.png,high,4681,original
4681_low,4682,26,21,data\corrupted\blur_15x15_s5\images\26\4682.png,low,4681,15x15_s5
4795,4796,26,21,data\splits\pilot_100id\images\26\4796.png,high,4795,original
4795_low,4796,26,21,data\corrupted\blur_15x15_s5\images\26\4796.png,low,4795,15x15_s5
4750,4751,26,21,data\splits\pilot_100id\images\26\4751.png,high,4750,original
4750_low,4751,26,21,data\corrupted\blur_15x15_s5\images\26\4751.png,low,4750,15x15_s5
4787,4788,26,21,data\splits\pilot_100id\images\26\4788.png,high,4787,original
4787_low,4788,26,21,data\corrupted\blur_15x15_s5\images\26\4788.png,low,4787,15x15_s5
4654,4655,26,21,data\splits\pilot_100id\images\26\4655.png,high,4654,original
4654_low,4655,26,21,data\corrupted\blur_15x15_s5\images\26\4655.png,low,4654,15x15_s5
4663,4664,26,21,data\splits\pilot_100id\images\26\4664.png,high,4663,original
4663_low,4664,26,21,data\corrupted\blur_15x15_s5\images\26\4664.png,low,4663,15x15_s5
4707,4708,26,21,data\splits\pilot_100id\images\26\4708.png,high,4707,original
4707_low,4708,26,21,data\corrupted\blur_15x15_s5\images\26\4708.png,low,4707,15x15_s5
4756,4757,26,21,data\splits\pilot_100id\images\26\4757.png,high,4756,original
4756_low,4757,26,21,data\corrupted\blur_15x15_s5\images\26\4757.png,low,4756,15x15_s5
4737,4738,26,21,data\splits\pilot_100id\images\26\4738.png,high,4737,original
4737_low,4738,26,21,data\corrupted\blur_15x15_s5\images\26\4738.png,low,4737,15x15_s5
4736,4737,26,21,data\splits\pilot_100id\images\26\4737.png,high,4736,original
4736_low,4737,26,21,data\corrupted\blur_15x15_s5\images\26\4737.png,low,4736,15x15_s5
4802,4803,26,21,data\splits\pilot_100id\images\26\4803.png,high,4802,original
4802_low,4803,26,21,data\corrupted\blur_15x15_s5\images\26\4803.png,low,4802,15x15_s5
4708,4709,26,21,data\splits\pilot_100id\images\26\4709.png,high,4708,original
4708_low,4709,26,21,data\corrupted\blur_15x15_s5\images\26\4709.png,low,4708,15x15_s5
4814,4815,26,21,data\splits\pilot_100id\images\26\4815.png,high,4814,original
4814_low,4815,26,21,data\corrupted\blur_15x15_s5\images\26\4815.png,low,4814,15x15_s5
4684,4685,26,21,data\splits\pilot_100id\images\26\4685.png,high,4684,original
4684_low,4685,26,21,data\corrupted\blur_15x15_s5\images\26\4685.png,low,4684,15x15_s5
4655,4656,26,21,data\splits\pilot_100id\images\26\4656.png,high,4655,original
4655_low,4656,26,21,data\corrupted\blur_15x15_s5\images\26\4656.png,low,4655,15x15_s5
4690,4691,26,21,data\splits\pilot_100id\images\26\4691.png,high,4690,original
4690_low,4691,26,21,data\corrupted\blur_15x15_s5\images\26\4691.png,low,4690,15x15_s5
4674,4675,26,21,data\splits\pilot_100id\images\26\4675.png,high,4674,original
4674_low,4675,26,21,data\corrupted\blur_15x15_s5\images\26\4675.png,low,4674,15x15_s5
4721,4722,26,21,data\splits\pilot_100id\images\26\4722.png,high,4721,original
4721_low,4722,26,21,data\corrupted\blur_15x15_s5\images\26\4722.png,low,4721,15x15_s5
4695,4696,26,21,data\splits\pilot_100id\images\26\4696.png,high,4695,original
4695_low,4696,26,21,data\corrupted\blur_15x15_s5\images\26\4696.png,low,4695,15x15_s5
4804,4805,26,21,data\splits\pilot_100id\images\26\4805.png,high,4804,original
4804_low,4805,26,21,data\corrupted\blur_15x15_s5\images\26\4805.png,low,4804,15x15_s5
4763,4764,26,21,data\splits\pilot_100id\images\26\4764.png,high,4763,original
4763_low,4764,26,21,data\corrupted\blur_15x15_s5\images\26\4764.png,low,4763,15x15_s5
4785,4786,26,21,data\splits\pilot_100id\images\26\4786.png,high,4785,original
4785_low,4786,26,21,data\corrupted\blur_15x15_s5\images\26\4786.png,low,4785,15x15_s5
4669,4670,26,21,data\splits\pilot_100id\images\26\4670.png,high,4669,original
4669_low,4670,26,21,data\corrupted\blur_15x15_s5\images\26\4670.png,low,4669,15x15_s5
4648,4649,26,21,data\splits\pilot_100id\images\26\4649.png,high,4648,original
4648_low,4649,26,21,data\corrupted\blur_15x15_s5\images\26\4649.png,low,4648,15x15_s5
4959,4960,27,22,data\splits\pilot_100id\images\27\4960.png,high,4959,original
4959_low,4960,27,22,data\corrupted\blur_15x15_s5\images\27\4960.png,low,4959,15x15_s5
4939,4940,27,22,data\splits\pilot_100id\images\27\4940.png,high,4939,original
4939_low,4940,27,22,data\corrupted\blur_15x15_s5\images\27\4940.png,low,4939,15x15_s5
4955,4956,27,22,data\splits\pilot_100id\images\27\4956.png,high,4955,original
4955_low,4956,27,22,data\corrupted\blur_15x15_s5\images\27\4956.png,low,4955,15x15_s5
4879,4880,27,22,data\splits\pilot_100id\images\27\4880.png,high,4879,original
4879_low,4880,27,22,data\corrupted\blur_15x15_s5\images\27\4880.png,low,4879,15x15_s5
4919,4920,27,22,data\splits\pilot_100id\images\27\4920.png,high,4919,original
4919_low,4920,27,22,data\corrupted\blur_15x15_s5\images\27\4920.png,low,4919,15x15_s5
4853,4854,27,22,data\splits\pilot_100id\images\27\4854.png,high,4853,original
4853_low,4854,27,22,data\corrupted\blur_15x15_s5\images\27\4854.png,low,4853,15x15_s5
4980,4981,27,22,data\splits\pilot_100id\images\27\4981.png,high,4980,original
4980_low,4981,27,22,data\corrupted\blur_15x15_s5\images\27\4981.png,low,4980,15x15_s5
4875,4876,27,22,data\splits\pilot_100id\images\27\4876.png,high,4875,original
4875_low,4876,27,22,data\corrupted\blur_15x15_s5\images\27\4876.png,low,4875,15x15_s5
4925,4926,27,22,data\splits\pilot_100id\images\27\4926.png,high,4925,original
4925_low,4926,27,22,data\corrupted\blur_15x15_s5\images\27\4926.png,low,4925,15x15_s5
4969,4970,27,22,data\splits\pilot_100id\images\27\4970.png,high,4969,original
4969_low,4970,27,22,data\corrupted\blur_15x15_s5\images\27\4970.png,low,4969,15x15_s5
4843,4844,27,22,data\splits\pilot_100id\images\27\4844.png,high,4843,original
4843_low,4844,27,22,data\corrupted\blur_15x15_s5\images\27\4844.png,low,4843,15x15_s5
4909,4910,27,22,data\splits\pilot_100id\images\27\4910.png,high,4909,original
4909_low,4910,27,22,data\corrupted\blur_15x15_s5\images\27\4910.png,low,4909,15x15_s5
4839,4840,27,22,data\splits\pilot_100id\images\27\4840.png,high,4839,original
4839_low,4840,27,22,data\corrupted\blur_15x15_s5\images\27\4840.png,low,4839,15x15_s5
4890,4891,27,22,data\splits\pilot_100id\images\27\4891.png,high,4890,original
4890_low,4891,27,22,data\corrupted\blur_15x15_s5\images\27\4891.png,low,4890,15x15_s5
4848,4849,27,22,data\splits\pilot_100id\images\27\4849.png,high,4848,original
4848_low,4849,27,22,data\corrupted\blur_15x15_s5\images\27\4849.png,low,4848,15x15_s5
4854,4855,27,22,data\splits\pilot_100id\images\27\4855.png,high,4854,original
4854_low,4855,27,22,data\corrupted\blur_15x15_s5\images\27\4855.png,low,4854,15x15_s5
4956,4957,27,22,data\splits\pilot_100id\images\27\4957.png,high,4956,original
4956_low,4957,27,22,data\corrupted\blur_15x15_s5\images\27\4957.png,low,4956,15x15_s5
4929,4930,27,22,data\splits\pilot_100id\images\27\4930.png,high,4929,original
4929_low,4930,27,22,data\corrupted\blur_15x15_s5\images\27\4930.png,low,4929,15x15_s5
4975,4976,27,22,data\splits\pilot_100id\images\27\4976.png,high,4975,original
4975_low,4976,27,22,data\corrupted\blur_15x15_s5\images\27\4976.png,low,4975,15x15_s5
4840,4841,27,22,data\splits\pilot_100id\images\27\4841.png,high,4840,original
4840_low,4841,27,22,data\corrupted\blur_15x15_s5\images\27\4841.png,low,4840,15x15_s5
4899,4900,27,22,data\splits\pilot_100id\images\27\4900.png,high,4899,original
4899_low,4900,27,22,data\corrupted\blur_15x15_s5\images\27\4900.png,low,4899,15x15_s5
4842,4843,27,22,data\splits\pilot_100id\images\27\4843.png,high,4842,original
4842_low,4843,27,22,data\corrupted\blur_15x15_s5\images\27\4843.png,low,4842,15x15_s5
4836,4837,27,22,data\splits\pilot_100id\images\27\4837.png,high,4836,original
4836_low,4837,27,22,data\corrupted\blur_15x15_s5\images\27\4837.png,low,4836,15x15_s5
4833,4834,27,22,data\splits\pilot_100id\images\27\4834.png,high,4833,original
4833_low,4834,27,22,data\corrupted\blur_15x15_s5\images\27\4834.png,low,4833,15x15_s5
4855,4856,27,22,data\splits\pilot_100id\images\27\4856.png,high,4855,original
4855_low,4856,27,22,data\corrupted\blur_15x15_s5\images\27\4856.png,low,4855,15x15_s5
5096,5097,29,23,data\splits\pilot_100id\images\29\5097.png,high,5096,original
5096_low,5097,29,23,data\corrupted\blur_15x15_s5\images\29\5097.png,low,5096,15x15_s5
5093,5094,29,23,data\splits\pilot_100id\images\29\5094.png,high,5093,original
5093_low,5094,29,23,data\corrupted\blur_15x15_s5\images\29\5094.png,low,5093,15x15_s5
5089,5090,29,23,data\splits\pilot_100id\images\29\5090.png,high,5089,original
5089_low,5090,29,23,data\corrupted\blur_15x15_s5\images\29\5090.png,low,5089,15x15_s5
5110,5111,29,23,data\splits\pilot_100id\images\29\5111.png,high,5110,original
5110_low,5111,29,23,data\corrupted\blur_15x15_s5\images\29\5111.png,low,5110,15x15_s5
5049,5050,29,23,data\splits\pilot_100id\images\29\5050.png,high,5049,original
5049_low,5050,29,23,data\corrupted\blur_15x15_s5\images\29\5050.png,low,5049,15x15_s5
5095,5096,29,23,data\splits\pilot_100id\images\29\5096.png,high,5095,original
5095_low,5096,29,23,data\corrupted\blur_15x15_s5\images\29\5096.png,low,5095,15x15_s5
5085,5086,29,23,data\splits\pilot_100id\images\29\5086.png,high,5085,original
5085_low,5086,29,23,data\corrupted\blur_15x15_s5\images\29\5086.png,low,5085,15x15_s5
5058,5059,29,23,data\splits\pilot_100id\images\29\5059.png,high,5058,original
5058_low,5059,29,23,data\corrupted\blur_15x15_s5\images\29\5059.png,low,5058,15x15_s5
5016,5017,29,23,data\splits\pilot_100id\images\29\5017.png,high,5016,original
5016_low,5017,29,23,data\corrupted\blur_15x15_s5\images\29\5017.png,low,5016,15x15_s5
5026,5027,29,23,data\splits\pilot_100id\images\29\5027.png,high,5026,original
5026_low,5027,29,23,data\corrupted\blur_15x15_s5\images\29\5027.png,low,5026,15x15_s5
5080,5081,29,23,data\splits\pilot_100id\images\29\5081.png,high,5080,original
5080_low,5081,29,23,data\corrupted\blur_15x15_s5\images\29\5081.png,low,5080,15x15_s5
5046,5047,29,23,data\splits\pilot_100id\images\29\5047.png,high,5046,original
5046_low,5047,29,23,data\corrupted\blur_15x15_s5\images\29\5047.png,low,5046,15x15_s5
5034,5035,29,23,data\splits\pilot_100id\images\29\5035.png,high,5034,original
5034_low,5035,29,23,data\corrupted\blur_15x15_s5\images\29\5035.png,low,5034,15x15_s5
5020,5021,29,23,data\splits\pilot_100id\images\29\5021.png,high,5020,original
5020_low,5021,29,23,data\corrupted\blur_15x15_s5\images\29\5021.png,low,5020,15x15_s5
5047,5048,29,23,data\splits\pilot_100id\images\29\5048.png,high,5047,original
5047_low,5048,29,23,data\corrupted\blur_15x15_s5\images\29\5048.png,low,5047,15x15_s5
5042,5043,29,23,data\splits\pilot_100id\images\29\5043.png,high,5042,original
5042_low,5043,29,23,data\corrupted\blur_15x15_s5\images\29\5043.png,low,5042,15x15_s5
5028,5029,29,23,data\splits\pilot_100id\images\29\5029.png,high,5028,original
5028_low,5029,29,23,data\corrupted\blur_15x15_s5\images\29\5029.png,low,5028,15x15_s5
5038,5039,29,23,data\splits\pilot_100id\images\29\5039.png,high,5038,original
5038_low,5039,29,23,data\corrupted\blur_15x15_s5\images\29\5039.png,low,5038,15x15_s5
5069,5070,29,23,data\splits\pilot_100id\images\29\5070.png,high,5069,original
5069_low,5070,29,23,data\corrupted\blur_15x15_s5\images\29\5070.png,low,5069,15x15_s5
5101,5102,29,23,data\splits\pilot_100id\images\29\5102.png,high,5101,original
5101_low,5102,29,23,data\corrupted\blur_15x15_s5\images\29\5102.png,low,5101,15x15_s5
5056,5057,29,23,data\splits\pilot_100id\images\29\5057.png,high,5056,original
5056_low,5057,29,23,data\corrupted\blur_15x15_s5\images\29\5057.png,low,5056,15x15_s5
5083,5084,29,23,data\splits\pilot_100id\images\29\5084.png,high,5083,original
5083_low,5084,29,23,data\corrupted\blur_15x15_s5\images\29\5084.png,low,5083,15x15_s5
5031,5032,29,23,data\splits\pilot_100id\images\29\5032.png,high,5031,original
5031_low,5032,29,23,data\corrupted\blur_15x15_s5\images\29\5032.png,low,5031,15x15_s5
5084,5085,29,23,data\splits\pilot_100id\images\29\5085.png,high,5084,original
5084_low,5085,29,23,data\corrupted\blur_15x15_s5\images\29\5085.png,low,5084,15x15_s5
5104,5105,29,23,data\splits\pilot_100id\images\29\5105.png,high,5104,original
5104_low,5105,29,23,data\corrupted\blur_15x15_s5\images\29\5105.png,low,5104,15x15_s5
5134,5135,30,24,data\splits\pilot_100id\images\30\5135.png,high,5134,original
5134_low,5135,30,24,data\corrupted\blur_15x15_s5\images\30\5135.png,low,5134,15x15_s5
5112,5113,30,24,data\splits\pilot_100id\images\30\5113.png,high,5112,original
5112_low,5113,30,24,data\corrupted\blur_15x15_s5\images\30\5113.png,low,5112,15x15_s5
5159,5160,30,24,data\splits\pilot_100id\images\30\5160.png,high,5159,original
5159_low,5160,30,24,data\corrupted\blur_15x15_s5\images\30\5160.png,low,5159,15x15_s5
5116,5117,30,24,data\splits\pilot_100id\images\30\5117.png,high,5116,original
5116_low,5117,30,24,data\corrupted\blur_15x15_s5\images\30\5117.png,low,5116,15x15_s5
5165,5166,30,24,data\splits\pilot_100id\images\30\5166.png,high,5165,original
5165_low,5166,30,24,data\corrupted\blur_15x15_s5\images\30\5166.png,low,5165,15x15_s5
5130,5131,30,24,data\splits\pilot_100id\images\30\5131.png,high,5130,original
5130_low,5131,30,24,data\corrupted\blur_15x15_s5\images\30\5131.png,low,5130,15x15_s5
5122,5123,30,24,data\splits\pilot_100id\images\30\5123.png,high,5122,original
5122_low,5123,30,24,data\corrupted\blur_15x15_s5\images\30\5123.png,low,5122,15x15_s5
5145,5146,30,24,data\splits\pilot_100id\images\30\5146.png,high,5145,original
5145_low,5146,30,24,data\corrupted\blur_15x15_s5\images\30\5146.png,low,5145,15x15_s5
5156,5157,30,24,data\splits\pilot_100id\images\30\5157.png,high,5156,original
5156_low,5157,30,24,data\corrupted\blur_15x15_s5\images\30\5157.png,low,5156,15x15_s5
5124,5125,30,24,data\splits\pilot_100id\images\30\5125.png,high,5124,original
5124_low,5125,30,24,data\corrupted\blur_15x15_s5\images\30\5125.png,low,5124,15x15_s5
5143,5144,30,24,data\splits\pilot_100id\images\30\5144.png,high,5143,original
5143_low,5144,30,24,data\corrupted\blur_15x15_s5\images\30\5144.png,low,5143,15x15_s5
5121,5122,30,24,data\splits\pilot_100id\images\30\5122.png,high,5121,original
5121_low,5122,30,24,data\corrupted\blur_15x15_s5\images\30\5122.png,low,5121,15x15_s5
5171,5172,30,24,data\splits\pilot_100id\images\30\5172.png,high,5171,original
5171_low,5172,30,24,data\corrupted\blur_15x15_s5\images\30\5172.png,low,5171,15x15_s5
5117,5118,30,24,data\splits\pilot_100id\images\30\5118.png,high,5117,original
5117_low,5118,30,24,data\corrupted\blur_15x15_s5\images\30\5118.png,low,5117,15x15_s5
5180,5181,30,24,data\splits\pilot_100id\images\30\5181.png,high,5180,original
5180_low,5181,30,24,data\corrupted\blur_15x15_s5\images\30\5181.png,low,5180,15x15_s5
5142,5143,30,24,data\splits\pilot_100id\images\30\5143.png,high,5142,original
5142_low,5143,30,24,data\corrupted\blur_15x15_s5\images\30\5143.png,low,5142,15x15_s5
5169,5170,30,24,data\splits\pilot_100id\images\30\5170.png,high,5169,original
5169_low,5170,30,24,data\corrupted\blur_15x15_s5\images\30\5170.png,low,5169,15x15_s5
5147,5148,30,24,data\splits\pilot_100id\images\30\5148.png,high,5147,original
5147_low,5148,30,24,data\corrupted\blur_15x15_s5\images\30\5148.png,low,5147,15x15_s5
5168,5169,30,24,data\splits\pilot_100id\images\30\5169.png,high,5168,original
5168_low,5169,30,24,data\corrupted\blur_15x15_s5\images\30\5169.png,low,5168,15x15_s5
5158,5159,30,24,data\splits\pilot_100id\images\30\5159.png,high,5158,original
5158_low,5159,30,24,data\corrupted\blur_15x15_s5\images\30\5159.png,low,5158,15x15_s5
5128,5129,30,24,data\splits\pilot_100id\images\30\5129.png,high,5128,original
5128_low,5129,30,24,data\corrupted\blur_15x15_s5\images\30\5129.png,low,5128,15x15_s5
5146,5147,30,24,data\splits\pilot_100id\images\30\5147.png,high,5146,original
5146_low,5147,30,24,data\corrupted\blur_15x15_s5\images\30\5147.png,low,5146,15x15_s5
5154,5155,30,24,data\splits\pilot_100id\images\30\5155.png,high,5154,original
5154_low,5155,30,24,data\corrupted\blur_15x15_s5\images\30\5155.png,low,5154,15x15_s5
5140,5141,30,24,data\splits\pilot_100id\images\30\5141.png,high,5140,original
5140_low,5141,30,24,data\corrupted\blur_15x15_s5\images\30\5141.png,low,5140,15x15_s5
5119,5120,30,24,data\splits\pilot_100id\images\30\5120.png,high,5119,original
5119_low,5120,30,24,data\corrupted\blur_15x15_s5\images\30\5120.png,low,5119,15x15_s5
5371,5372,31,25,data\splits\pilot_100id\images\31\5372.png,high,5371,original
5371_low,5372,31,25,data\corrupted\blur_15x15_s5\images\31\5372.png,low,5371,15x15_s5
5187,5188,31,25,data\splits\pilot_100id\images\31\5188.png,high,5187,original
5187_low,5188,31,25,data\corrupted\blur_15x15_s5\images\31\5188.png,low,5187,15x15_s5
5260,5261,31,25,data\splits\pilot_100id\images\31\5261.png,high,5260,original
5260_low,5261,31,25,data\corrupted\blur_15x15_s5\images\31\5261.png,low,5260,15x15_s5
5386,5387,31,25,data\splits\pilot_100id\images\31\5387.png,high,5386,original
5386_low,5387,31,25,data\corrupted\blur_15x15_s5\images\31\5387.png,low,5386,15x15_s5
5298,5299,31,25,data\splits\pilot_100id\images\31\5299.png,high,5298,original
5298_low,5299,31,25,data\corrupted\blur_15x15_s5\images\31\5299.png,low,5298,15x15_s5
5366,5367,31,25,data\splits\pilot_100id\images\31\5367.png,high,5366,original
5366_low,5367,31,25,data\corrupted\blur_15x15_s5\images\31\5367.png,low,5366,15x15_s5
5382,5383,31,25,data\splits\pilot_100id\images\31\5383.png,high,5382,original
5382_low,5383,31,25,data\corrupted\blur_15x15_s5\images\31\5383.png,low,5382,15x15_s5
5348,5349,31,25,data\splits\pilot_100id\images\31\5349.png,high,5348,original
5348_low,5349,31,25,data\corrupted\blur_15x15_s5\images\31\5349.png,low,5348,15x15_s5
5190,5191,31,25,data\splits\pilot_100id\images\31\5191.png,high,5190,original
5190_low,5191,31,25,data\corrupted\blur_15x15_s5\images\31\5191.png,low,5190,15x15_s5
5211,5212,31,25,data\splits\pilot_100id\images\31\5212.png,high,5211,original
5211_low,5212,31,25,data\corrupted\blur_15x15_s5\images\31\5212.png,low,5211,15x15_s5
5361,5362,31,25,data\splits\pilot_100id\images\31\5362.png,high,5361,original
5361_low,5362,31,25,data\corrupted\blur_15x15_s5\images\31\5362.png,low,5361,15x15_s5
5402,5403,31,25,data\splits\pilot_100id\images\31\5403.png,high,5402,original
5402_low,5403,31,25,data\corrupted\blur_15x15_s5\images\31\5403.png,low,5402,15x15_s5
5410,5411,31,25,data\splits\pilot_100id\images\31\5411.png,high,5410,original
5410_low,5411,31,25,data\corrupted\blur_15x15_s5\images\31\5411.png,low,5410,15x15_s5
