image_id,true_identity,assigned_identity,noise_level,seed
T095270,2912,7518,5%,42
T095316,2938,1175,5%,42
T095345,2938,4168,5%,42
T095361,3240,411,5%,42
T095395,3240,200,5%,42
T095402,3570,5315,5%,42
T095409,3570,5381,5%,42
T095475,3583,3741,5%,42
T095496,3583,2897,5%,42
T095524,4044,3895,5%,42
T095587,4072,5622,5%,42
T095592,4072,4606,5%,42
T095599,4072,6412,5%,42
T095656,5063,8186,5%,42
T095722,5153,6063,5%,42
T095800,5761,6244,5%,42
T095807,5761,290,5%,42
T095814,5761,280,5%,42
T095818,5761,8507,5%,42
T095866,5812,924,5%,42
T095868,5812,9830,5%,42
T095872,5812,6993,5%,42
T095881,5812,8089,5%,42
T095900,6081,5446,5%,42
T095976,6088,7319,5%,42
T096002,6097,1084,5%,42
T096043,6097,4939,5%,42
T096046,6097,1188,5%,42
T096076,6172,2271,5%,42
T096096,6172,1219,5%,42
T096120,6238,6172,5%,42
T096139,6238,1183,5%,42
T096155,6303,688,5%,42
T096163,6303,2916,5%,42
T096177,6303,3813,5%,42
T096212,6575,3098,5%,42
T096231,6575,1123,5%,42
T096232,6575,9210,5%,42
T096295,7600,7162,5%,42
T096299,7600,4238,5%,42
T096304,7894,4033,5%,42
T096307,7894,10206,5%,42
T096340,7894,255,5%,42
T096350,8088,5171,5%,42
T096402,8114,3775,5%,42
T096413,8114,343,5%,42
T096424,8114,6412,5%,42
T096427,8114,903,5%,42
T096435,8114,1909,5%,42
T096446,8114,562,5%,42
T096501,8198,1133,5%,42
T096513,8198,2441,5%,42
T096515,8198,8075,5%,42
T096569,8866,5271,5%,42
T096600,9168,1047,5%,42
T096654,9229,121,5%,42
T096660,9229,5172,5%,42
T096704,9726,2883,5%,42
T096720,9726,3588,5%,42
T096737,9726,4215,5%,42
T096752,278,196,5%,42
T096759,278,1843,5%,42
T096807,330,4387,5%,42
T096820,330,5392,5%,42
T096821,330,6409,5%,42
T096834,330,7042,5%,42
T096854,398,7672,5%,42
T096858,398,9241,5%,42
T096860,398,571,5%,42
T096862,398,6631,5%,42
T096884,398,5180,5%,42
T096886,398,5322,5%,42
T096927,663,2645,5%,42
T096943,663,3362,5%,42
T096983,771,3498,5%,42
T097024,855,1398,5%,42
T097045,855,3052,5%,42
T097096,943,5075,5%,42
T097099,943,3177,5%,42
T097126,1116,1613,5%,42
T097176,1244,3593,5%,42
T097187,1244,280,5%,42
T097208,1250,1022,5%,42
T097225,1250,8496,5%,42
T097254,1361,2397,5%,42
T097283,1361,3450,5%,42
T097303,1786,7002,5%,42
T097392,1938,2446,5%,42
T097399,1938,7090,5%,42
T097413,2200,7766,5%,42
T097414,2200,2000,5%,42
T097418,2200,227,5%,42
T097431,2200,1693,5%,42
T097487,2522,485,5%,42
T097516,2866,7120,5%,42
T097531,2866,6201,5%,42
T097644,3003,1241,5%,42
T097747,3206,6552,5%,42
T097774,3606,1090,5%,42
T097777,3606,2138,5%,42
T097793,3606,83,5%,42
T097834,3648,3804,5%,42
T097889,3914,7162,5%,42
T097891,3914,3224,5%,42
T097900,4062,42,5%,42
T097911,4062,3296,5%,42
T097915,4062,3134,5%,42
T097945,4062,1379,5%,42
T097959,4531,862,5%,42
T097961,4531,4355,5%,42
T097983,4531,1843,5%,42
T097991,4531,206,5%,42
T098013,4597,2291,5%,42
T098031,4597,3922,5%,42
T098060,4646,2769,5%,42
T098083,4646,5063,5%,42
T098126,4887,5278,5%,42
T098155,5125,1422,5%,42
T098253,5267,4790,5%,42
T098331,5377,3153,5%,42
T098348,5377,3421,5%,42
T098358,5408,59,5%,42
T098371,5408,7167,5%,42
T098374,5408,2559,5%,42
T098375,5408,4620,5%,42
T098381,5408,5067,5%,42
T098425,5527,306,5%,42
T098438,5527,10080,5%,42
T098454,6871,4164,5%,42
T098471,6871,10101,5%,42
T098539,6983,404,5%,42
T098571,7176,858,5%,42
T098666,7776,1244,5%,42
T098695,7776,5239,5%,42
T098705,7788,1084,5%,42
T098707,7788,9189,5%,42
T098714,7788,4693,5%,42
T098718,7788,8380,5%,42
T098765,7792,6097,5%,42
T098776,7792,1219,5%,42
T098839,7796,5252,5%,42
T098846,7796,6669,5%,42
T098851,7856,9241,5%,42
T098872,7856,974,5%,42
T098874,7856,257,5%,42
T098876,7856,138,5%,42
T098884,7856,7002,5%,42
T098921,7984,5599,5%,42
T098927,7984,2575,5%,42
T098938,7984,2794,5%,42
T098965,8691,6071,5%,42
T098984,8691,2559,5%,42
T099000,9216,1798,5%,42
T099062,9272,7766,5%,42
T099084,9272,8819,5%,42
T099100,9369,7788,5%,42
T099101,9369,8339,5%,42
T099147,9369,565,5%,42
T099163,10177,4051,5%,42
T099178,10177,9311,5%,42
T099181,10177,256,5%,42
T099198,10177,3056,5%,42
T099208,10188,9020,5%,42
T099241,10188,8304,5%,42
T099253,10195,93,5%,42
T099268,10195,9533,5%,42
T099288,10195,2618,5%,42
T099300,95,3331,5%,42
T099318,95,6396,5%,42
T099322,95,2510,5%,42
T099349,95,9515,5%,42
T099371,280,6306,5%,42
T099401,365,601,5%,42
T099402,365,6151,5%,42
T099436,365,3177,5%,42
T099438,365,5622,5%,42
T099442,365,9020,5%,42
T099446,365,5127,5%,42
T099458,492,585,5%,42
T099476,492,2608,5%,42
T099486,492,3938,5%,42
T099506,528,7250,5%,42
T099584,539,8063,5%,42
T099603,573,1209,5%,42
T099606,573,175,5%,42
T099607,573,279,5%,42
T099632,573,7162,5%,42
T099649,573,469,5%,42
T099661,1126,2420,5%,42
T099667,1126,3139,5%,42
T099676,1126,1985,5%,42
T099707,1175,772,5%,42
T099724,1175,8814,5%,42
T099740,1175,2829,5%,42
T099774,1216,985,5%,42
T099778,1216,1204,5%,42
T099779,1216,7890,5%,42
T099804,1362,4503,5%,42
T099814,1362,5563,5%,42
T099818,1362,6119,5%,42
T099830,1362,6558,5%,42
T099889,1592,4955,5%,42
T099895,1592,2650,5%,42
T099925,1888,3046,5%,42
T099952,1910,1494,5%,42
T099969,1910,4226,5%,42
