image_id,true_identity,assigned_identity,noise_level,seed
T033907,1818,148,10%,42
T033922,1818,3190,10%,42
T033933,1818,2734,10%,42
T033937,1818,2740,10%,42
T033947,1818,6081,10%,42
T033952,2271,7176,10%,42
T033959,2271,2678,10%,42
T033962,2271,3330,10%,42
T033976,2271,4861,10%,42
T033983,2271,1084,10%,42
T033987,2271,10030,10%,42
T033989,2271,4895,10%,42
T034001,3518,858,10%,42
T034013,3518,3348,10%,42
T034021,3518,3746,10%,42
T034026,3518,7759,10%,42
T034032,3518,3572,10%,42
T034043,3518,4523,10%,42
T034047,3518,6692,10%,42
T034048,3518,2300,10%,42
T034067,6334,663,10%,42
T034072,6334,672,10%,42
T034073,6334,9844,10%,42
T034075,6334,1014,10%,42
T034079,6334,5094,10%,42
T034083,6334,748,10%,42
T034088,6334,5811,10%,42
T034090,6334,3088,10%,42
T034097,6334,1918,10%,42
T034103,8745,5752,10%,42
T034107,8745,3914,10%,42
T034108,8745,7529,10%,42
T034141,8745,1822,10%,42
T034147,8745,2738,10%,42
T034154,200,9371,10%,42
T034156,200,2385,10%,42
T034182,200,2938,10%,42
T034207,1087,4121,10%,42
T034208,1087,4670,10%,42
T034221,1087,9620,10%,42
T034225,1087,7300,10%,42
T034226,1087,2794,10%,42
T034229,1087,3774,10%,42
T034231,1087,5061,10%,42
T034242,1087,4816,10%,42
T034264,3052,1699,10%,42
T034284,3052,690,10%,42
T034285,3052,10,10%,42
T034316,4150,7319,10%,42
T034325,4150,95,10%,42
T034327,4150,3764,10%,42
T034341,4150,179,10%,42
T034342,4150,4375,10%,42
T034354,5360,1092,10%,42
T034359,5360,7300,10%,42
T034363,5360,9850,10%,42
T034366,5360,3259,10%,42
T034368,5360,5166,10%,42
T034380,5360,5828,10%,42
T034388,5360,2644,10%,42
T034389,5360,1124,10%,42
T034393,5360,7250,10%,42
T034400,8298,397,10%,42
T034404,8298,3624,10%,42
T034413,8298,3715,10%,42
T034436,8298,704,10%,42
T034438,8298,8399,10%,42
T034445,8298,641,10%,42
T034458,9572,7996,10%,42
T034478,9572,3884,10%,42
T034482,9572,4046,10%,42
T034486,9572,1966,10%,42
T034488,9572,696,10%,42
T034496,9572,3056,10%,42
T034501,83,10231,10%,42
T034527,83,6500,10%,42
T034529,83,2949,10%,42
T034539,83,3259,10%,42
T034555,393,2851,10%,42
T034561,393,5177,10%,42
T034583,393,209,10%,42
T034590,393,852,10%,42
T034602,1161,22,10%,42
T034657,2372,1104,10%,42
T034658,2372,1896,10%,42
T034673,2372,2645,10%,42
T034677,2372,5447,10%,42
T034684,2372,6253,10%,42
T034700,2729,3779,10%,42
T034720,2729,1226,10%,42
T034744,2729,5624,10%,42
T034761,2770,7759,10%,42
T034779,2770,8241,10%,42
T034782,2770,8388,10%,42
T034785,2770,7766,10%,42
T034791,2770,1699,10%,42
T034801,6170,406,10%,42
T034802,6170,3326,10%,42
T034810,6170,10233,10%,42
T034815,6170,658,10%,42
T034816,6170,2154,10%,42
T034821,6170,591,10%,42
T034838,6170,9515,10%,42
T034843,6170,10359,10%,42
T034845,6170,959,10%,42
T034851,57,611,10%,42
T034862,57,3520,10%,42
T034875,57,8542,10%,42
T034890,57,167,10%,42
T034891,57,2372,10%,42
T034896,57,6196,10%,42
T034912,129,7333,10%,42
T034914,129,5706,10%,42
T034917,129,3619,10%,42
T034927,129,5889,10%,42
T034947,129,8127,10%,42
T034950,261,5769,10%,42
T034951,261,413,10%,42
T034964,261,7615,10%,42
T034967,261,1104,10%,42
T034979,261,513,10%,42
T034992,261,1207,10%,42
T034996,261,3241,10%,42
T034999,261,1216,10%,42
T035009,409,338,10%,42
T035013,409,1023,10%,42
T035016,409,2321,10%,42
T035030,409,200,10%,42
T035042,409,8565,10%,42
T035047,409,517,10%,42
T035050,2108,2165,10%,42
T035051,2108,4004,10%,42
T035056,2108,6394,10%,42
T035058,2108,217,10%,42
T035060,2108,118,10%,42
T035065,2108,5985,10%,42
T035070,2108,1649,10%,42
T035071,2108,314,10%,42
T035077,2108,7086,10%,42
T035093,2108,449,10%,42
T035113,2505,2554,10%,42
T035125,2505,333,10%,42
T035128,2505,9940,10%,42
T035147,2505,2544,10%,42
T035168,2551,2362,10%,42
T035176,2551,683,10%,42
T035184,2551,673,10%,42
T035194,2551,534,10%,42
T035196,2551,5547,10%,42
T035213,2965,5629,10%,42
T035214,2965,6871,10%,42
T035222,2965,2719,10%,42
T035224,2965,2473,10%,42
T035235,2965,1143,10%,42
T035238,2965,3374,10%,42
T035246,2965,3467,10%,42
T035249,2965,120,10%,42
T035257,4866,2526,10%,42
T035260,4866,800,10%,42
T035262,4866,3718,10%,42
T035271,4866,6339,10%,42
T035282,4866,8355,10%,42
T035309,5811,6815,10%,42
T035310,5811,3610,10%,42
T035313,5811,1050,10%,42
T035322,5811,1012,10%,42
T035323,5811,449,10%,42
T035327,5811,4373,10%,42
T035330,5811,3374,10%,42
T035331,5811,6663,10%,42
T035338,5811,6890,10%,42
T035339,5811,4364,10%,42
T035357,8392,3331,10%,42
T035360,8392,257,10%,42
T035363,8392,1002,10%,42
T035364,8392,4724,10%,42
T035372,8392,108,10%,42
T035373,8392,6873,10%,42
T035407,81,7317,10%,42
T035415,81,2956,10%,42
T035446,81,3554,10%,42
T035457,196,2677,10%,42
T035487,196,8470,10%,42
T035490,196,7786,10%,42
T035496,196,2729,10%,42
T035515,485,5419,10%,42
T035525,485,76,10%,42
T035527,485,7987,10%,42
T035548,485,5034,10%,42
T035560,517,9082,10%,42
T035578,517,658,10%,42
T035596,517,3809,10%,42
T035599,517,2337,10%,42
T035606,519,1318,10%,42
T035612,519,2374,10%,42
T035637,519,1080,10%,42
T035641,519,2646,10%,42
T035650,647,1685,10%,42
T035656,647,585,10%,42
T035669,647,4062,10%,42
T035684,647,7155,10%,42
T035690,647,3314,10%,42
T035697,647,464,10%,42
T035698,647,10071,10%,42
T035746,1130,3813,10%,42
T035756,1434,693,10%,42
T035765,1434,7796,10%,42
T035770,1434,166,10%,42
T035775,1434,8007,10%,42
T035786,1434,1243,10%,42
T035790,1434,1,10%,42
T035801,2034,2567,10%,42
T035821,2034,9377,10%,42
T035853,2289,6514,10%,42
T035860,2289,1265,10%,42
T035862,2289,1824,10%,42
T035870,2289,2956,10%,42
T035872,2289,1164,10%,42
T035887,2289,7334,10%,42
T035913,2308,5843,10%,42
T035914,2308,270,10%,42
T035919,2308,267,10%,42
T035925,2308,8715,10%,42
T035928,2308,4329,10%,42
T035948,2308,5993,10%,42
T035982,2902,90,10%,42
T035998,2902,4272,10%,42
T036008,5678,1062,10%,42
T036019,5678,314,10%,42
T036023,5678,4576,10%,42
T036033,5678,4403,10%,42
T036051,7996,166,10%,42
T036061,7996,955,10%,42
T036062,7996,2912,10%,42
T036064,7996,5793,10%,42
T036070,7996,571,10%,42
T036071,7996,233,10%,42
T036074,7996,7432,10%,42
T036124,8047,1022,10%,42
T036153,193,10065,10%,42
T036175,193,599,10%,42
T036176,193,158,10%,42
T036181,193,2138,10%,42
T036182,193,800,10%,42
T036187,193,9519,10%,42
T036194,193,3272,10%,42
T036203,263,137,10%,42
T036213,263,1053,10%,42
T036227,263,5968,10%,42
T036235,263,577,10%,42
T036236,263,9620,10%,42
T036238,263,3361,10%,42
T036241,263,5828,10%,42
T036243,263,3786,10%,42
T036249,263,8236,10%,42
T036254,697,7684,10%,42
T036261,697,4486,10%,42
T036263,697,6806,10%,42
T036268,697,7086,10%,42
T036276,697,40,10%,42
T036278,697,4982,10%,42
T036284,697,19,10%,42
T036298,697,4399,10%,42
T036307,799,1811,10%,42
T036309,799,3068,10%,42
T036324,799,1050,10%,42
T036325,799,1552,10%,42
T036328,799,4190,10%,42
T036334,799,5795,10%,42
T036339,799,9747,10%,42
T036340,799,7740,10%,42
T036366,2121,8573,10%,42
T036373,2121,7357,10%,42
T036382,2121,8767,10%,42
T036385,2121,5016,10%,42
T036398,2121,3143,10%,42
T036405,6833,167,10%,42
T036436,6833,167,10%,42
T036438,6833,4393,10%,42
T036440,6833,2358,10%,42
T036444,6833,7389,10%,42
T036458,9039,6349,10%,42
T036463,9039,294,10%,42
T036475,9039,1385,10%,42
T036477,9039,8687,10%,42
T036488,9039,3016,10%,42
T036493,9039,4895,10%,42
T036497,9039,275,10%,42
T036498,9039,5063,10%,42
T036502,1053,243,10%,42
T036509,1053,1412,10%,42
T036512,1053,976,10%,42
T036513,1053,1641,10%,42
T036529,1053,1074,10%,42
T036537,1053,9164,10%,42
T036545,1053,1699,10%,42
T036578,1254,6193,10%,42
T036591,1254,9258,10%,42
T036598,1254,6889,10%,42
T036599,1254,8583,10%,42
T036601,2789,444,10%,42
T036608,2789,3779,10%,42
T036621,2789,1143,10%,42
T036634,2789,3190,10%,42
T036642,2789,6325,10%,42
T036643,2789,5973,10%,42
T036652,3813,7890,10%,42
T036704,3950,4508,10%,42
T036716,3950,5095,10%,42
T036741,3950,2575,10%,42
T036747,3950,3205,10%,42
T036782,5488,7250,10%,42
T036802,5494,114,10%,42
T036804,5494,5955,10%,42
T036806,5494,458,10%,42
T036812,5494,5955,10%,42
T036824,5494,185,10%,42
T036851,5927,1669,10%,42
T036852,5927,2374,10%,42
T036897,5927,4627,10%,42
T036900,5985,1542,10%,42
T036908,5985,844,10%,42
T036921,5985,10261,10%,42
T036928,5985,59,10%,42
T036936,5985,4152,10%,42
T036940,5985,1786,10%,42
T036950,8573,6685,10%,42
T036951,8573,147,10%,42
T036955,8573,4103,10%,42
T036963,8573,8943,10%,42
T036984,8573,436,10%,42
T037010,338,7090,10%,42
T037011,338,1056,10%,42
T037025,338,1079,10%,42
T037032,338,8022,10%,42
T037038,338,5260,10%,42
T037066,2000,37,10%,42
T037072,2000,10281,10%,42
T037112,2154,6787,10%,42
T037135,2154,1966,10%,42
T037203,2920,2916,10%,42
T037205,2920,6202,10%,42
T037209,2920,1228,10%,42
T037220,2920,8705,10%,42
T037221,2920,7766,10%,42
T037225,2920,8583,10%,42
T037232,2920,4711,10%,42
T037237,2920,4861,10%,42
T037281,1558,1047,10%,42
T037322,1933,1115,10%,42
T037323,1933,5298,10%,42
T037333,1933,8389,10%,42
T037343,1933,1535,10%,42
T037347,1933,653,10%,42
T037352,2347,497,10%,42
T037371,2347,7788,10%,42
T037372,2347,2432,10%,42
T037375,2347,8266,10%,42
T037376,2347,1399,10%,42
T037400,2916,3609,10%,42
T037433,2916,616,10%,42
T037455,3205,1152,10%,42
T037457,3205,1550,10%,42
T037459,3205,1861,10%,42
T037467,3205,6983,10%,42
T037472,3205,2674,10%,42
T037481,3205,4848,10%,42
T037495,3205,4416,10%,42
T037500,6339,1861,10%,42
T037515,6339,8186,10%,42
T037523,6339,3259,10%,42
T037547,6339,7537,10%,42
T037557,6978,1639,10%,42
T037582,6978,7088,10%,42
T037601,145,4771,10%,42
T037605,145,9610,10%,42
T037624,145,2154,10%,42
T037630,145,175,10%,42
T037632,145,68,10%,42
T037637,145,1254,10%,42
T037647,145,2010,10%,42
T037660,250,5775,10%,42
T037689,250,170,10%,42
T037692,250,5747,10%,42
T037704,732,1631,10%,42
T037722,732,7801,10%,42
T037749,732,4955,10%,42
T037751,1269,582,10%,42
T037765,1269,3886,10%,42
T037767,1269,2433,10%,42
T037776,1269,2358,10%,42
T037809,1468,595,10%,42
T037813,1468,7199,10%,42
T037817,1468,1891,10%,42
T037820,1468,350,10%,42
T037847,1468,6370,10%,42
T037888,2486,2484,10%,42
T037916,2512,1829,10%,42
T037920,2512,4193,10%,42
T037927,2512,383,10%,42
T037939,2512,6125,10%,42
T037962,3007,6274,10%,42
T037973,3007,2676,10%,42
T037981,3007,8022,10%,42
T037983,3007,1036,10%,42
T037984,3007,3624,10%,42
T037989,3007,7103,10%,42
T037991,3007,7987,10%,42
T037996,3007,3676,10%,42
T038013,4861,355,10%,42
T038037,4861,3743,10%,42
T038046,4861,5726,10%,42
T038056,6439,2390,10%,42
T038069,6439,2815,10%,42
T038074,6439,469,10%,42
T038098,6439,8565,10%,42
T038112,684,2687,10%,42
T038117,684,1031,10%,42
T038131,684,609,10%,42
T038139,684,378,10%,42
T038145,684,6049,10%,42
T038146,684,409,10%,42
T038174,897,266,10%,42
T038175,897,1645,10%,42
T038192,897,4183,10%,42
T038198,897,100,10%,42
T038210,2666,2078,10%,42
T038222,2666,3624,10%,42
T038238,2666,5963,10%,42
T038300,3362,12,10%,42
T038301,3362,124,10%,42
T038312,3362,1533,10%,42
T038315,3362,5078,10%,42
T038330,3362,176,10%,42
T038335,3362,5582,10%,42
T038344,3362,6071,10%,42
T038374,3870,1931,10%,42
T038375,3870,921,10%,42
T038382,3870,9936,10%,42
T038394,3870,6172,10%,42
T038406,4248,7049,10%,42
T038413,4248,6339,10%,42
T038428,4248,10101,10%,42
T038448,4248,1542,10%,42
T038471,6253,2866,10%,42
T038472,6253,532,10%,42
T038478,6253,2639,10%,42
T038479,6253,4502,10%,42
T038488,6253,1953,10%,42
T038491,6253,891,10%,42
T038503,195,228,10%,42
T038510,195,3154,10%,42
T038515,195,1159,10%,42
T038516,195,1042,10%,42
T038530,195,7940,10%,42
T038532,195,7472,10%,42
T038541,195,7759,10%,42
T038550,599,81,10%,42
T038561,599,10486,10%,42
T038566,599,7031,10%,42
T038568,599,8108,10%,42
T038569,599,10188,10%,42
T038572,599,7615,10%,42
T038574,599,9792,10%,42
T038578,599,7359,10%,42
T038591,599,8663,10%,42
T038600,609,8969,10%,42
T038607,609,2609,10%,42
T038617,609,2121,10%,42
T038621,609,5630,10%,42
T038623,609,477,10%,42
T038625,609,6594,10%,42
T038629,609,6063,10%,42
T038640,609,5328,10%,42
T038647,609,693,10%,42
T038648,609,967,10%,42
T038651,1007,3407,10%,42
T038655,1007,2676,10%,42
T038656,1007,8814,10%,42
T038670,1007,3256,10%,42
T038686,1007,8324,10%,42
T038717,2085,4969,10%,42
T038721,2085,4312,10%,42
T038729,2085,2397,10%,42
T038731,2085,5746,10%,42
T038747,2085,1245,10%,42
T038761,3705,3134,10%,42
T038765,3705,6833,10%,42
T038768,3705,214,10%,42
T038776,3705,4062,10%,42
T038792,3705,2678,10%,42
T038812,3924,4329,10%,42
T038833,3924,105,10%,42
T038834,3924,1248,10%,42
T038840,3924,7333,10%,42
T038841,3924,8071,10%,42
T038858,4403,3272,10%,42
T038861,4403,3610,10%,42
T038873,4403,2080,10%,42
T038875,4403,9719,10%,42
T038878,4403,1264,10%,42
T038893,4403,2346,10%,42
T038949,4621,8234,10%,42
T038952,4743,8914,10%,42
T038956,4743,1379,10%,42
T038967,4743,674,10%,42
T038995,4743,2118,10%,42
T039001,4818,10343,10%,42
T039027,4818,7037,10%,42
T039028,4818,314,10%,42
T039047,4818,10028,10%,42
T039066,4888,8303,10%,42
T039067,4888,121,10%,42
T039074,4888,330,10%,42
T039096,4888,1595,10%,42
T039102,5041,1810,10%,42
T039110,5041,4978,10%,42
T039123,5041,647,10%,42
T039136,5041,35,10%,42
T039142,5041,6483,10%,42
T039170,6897,3570,10%,42
T039187,6897,3583,10%,42
T039214,114,2412,10%,42
T039228,114,2520,10%,42
T039231,114,8401,10%,42
T039257,270,3687,10%,42
T039262,270,673,10%,42
T039273,270,9545,10%,42
T039274,270,4646,10%,42
T039275,270,5656,10%,42
T039283,270,9175,10%,42
T039297,270,7615,10%,42
T039308,443,5510,10%,42
T039309,443,173,10%,42
T039328,443,917,10%,42
T039332,443,6787,10%,42
T039349,443,1080,10%,42
T039357,527,8882,10%,42
T039378,527,2815,10%,42
T039412,2165,5446,10%,42
T039413,2165,808,10%,42
T039426,2165,2240,10%,42
T039458,2264,2892,10%,42
T039460,2264,4103,10%,42
T039462,2264,1822,10%,42
T039463,2264,9204,10%,42
T039509,2661,3230,10%,42
T039523,2661,5795,10%,42
T039524,2661,3645,10%,42
T039546,2661,8206,10%,42
T039550,2700,2789,10%,42
T039554,2700,354,10%,42
T039570,2700,38,10%,42
T039592,2700,8476,10%,42
T039595,2700,4546,10%,42
T039603,4215,2274,10%,42
T039604,4215,4732,10%,42
T039650,4365,71,10%,42
T039661,4365,1802,10%,42
T039677,4365,7268,10%,42
T039694,4365,1361,10%,42
T039697,4365,8198,10%,42
T039707,8339,4861,10%,42
T039708,8339,109,10%,42
T039734,8339,436,10%,42
T039739,8339,835,10%,42
T039747,8339,9620,10%,42
T039766,8814,1248,10%,42
T039770,8814,4367,10%,42
T039779,8814,4691,10%,42
T039785,8814,124,10%,42
T039796,8814,3570,10%,42
T039806,68,2961,10%,42
T039815,68,2192,10%,42
T039816,68,2484,10%,42
T039826,68,541,10%,42
T039900,2554,8882,10%,42
T039909,2554,343,10%,42
T039911,2554,9844,10%,42
T039914,2554,854,10%,42
T039936,2554,5009,10%,42
T039938,2554,2892,10%,42
T039942,2554,7890,10%,42
T039946,2554,5824,10%,42
T039952,4191,3272,10%,42
T039959,4191,2918,10%,42
T039970,4191,2271,10%,42
T039974,4191,8866,10%,42
T039981,4191,2632,10%,42
T039983,4191,2558,10%,42
T039986,4191,1337,10%,42
T039993,4191,6,10%,42
T040001,4499,5993,10%,42
T040004,4499,8401,10%,42
T040029,4499,527,10%,42
T040035,4499,384,10%,42
T040040,4499,3804,10%,42
T040059,6806,1168,10%,42
T040063,6806,6110,10%,42
T040072,6806,4007,10%,42
T040082,6806,5078,10%,42
T040098,6806,8828,10%,42
T040100,354,2769,10%,42
T040157,973,7888,10%,42
T040173,973,7037,10%,42
T040183,973,2656,10%,42
T040186,973,9833,10%,42
T040193,973,7432,10%,42
T040199,973,8114,10%,42
T040201,977,8794,10%,42
T040205,977,7788,10%,42
T040233,977,10535,10%,42
T040240,977,760,10%,42
T040247,977,3924,10%,42
T040273,1102,1196,10%,42
T040278,1102,988,10%,42
T040289,1102,4939,10%,42
T040296,1102,6014,10%,42
T040305,1848,9115,10%,42
T040311,1848,7984,10%,42
T040321,1848,587,10%,42
T040328,1848,8469,10%,42
T040329,1848,7127,10%,42
T040343,1848,3971,10%,42
T040358,2166,577,10%,42
T040372,2166,7128,10%,42
T040373,2166,536,10%,42
T040377,2166,4044,10%,42
T040378,2166,8691,10%,42
T040386,2166,7334,10%,42
T040389,2166,614,10%,42
T040391,2166,455,10%,42
T040400,2321,4007,10%,42
T040417,2321,27,10%,42
T040420,2321,3950,10%,42
T040437,2321,4463,10%,42
T040449,2321,733,10%,42
T040465,2966,5503,10%,42
T040468,2966,5042,10%,42
T040469,2966,8642,10%,42
T040476,2966,5531,10%,42
T040492,2966,241,10%,42
T040493,2966,3895,10%,42
T040507,3316,539,10%,42
T040512,3316,3597,10%,42
T040534,3316,732,10%,42
T040538,3316,3693,10%,42
T040544,3316,9257,10%,42
T040564,3975,9230,10%,42
T040583,3975,1361,10%,42
T040599,3975,2558,10%,42
T040613,4604,2676,10%,42
T040620,4604,696,10%,42
T040621,4604,2875,10%,42
T040629,4604,170,10%,42
T040632,4604,2154,10%,42
T040645,4604,2644,10%,42
T040663,5075,6791,10%,42
T040664,5075,3983,10%,42
T040665,5075,1535,10%,42
T040674,5075,1299,10%,42
T040684,5075,914,10%,42
T040685,5075,234,10%,42
T040691,5075,372,10%,42
T040715,5803,8373,10%,42
T040730,5803,5958,10%,42
T040753,6514,5828,10%,42
T040757,6514,404,10%,42
T040768,6514,1243,10%,42
T040774,6514,7940,10%,42
T040780,6514,528,10%,42
T040782,6514,1610,10%,42
T040787,6514,2882,10%,42
T040796,6514,1802,10%,42
T040806,8063,7422,10%,42
T040817,8063,5447,10%,42
T040839,8063,2920,10%,42
T040846,8063,3208,10%,42
T040856,9708,2434,10%,42
T040889,9708,4702,10%,42
T040897,9708,8658,10%,42
T040937,598,1535,10%,42
T040939,598,9830,10%,42
T040944,598,10065,10%,42
T040945,598,5202,10%,42
T040949,598,129,10%,42
T040956,1055,1048,10%,42
T040966,1055,7381,10%,42
T040975,1055,176,10%,42
T040978,1055,955,10%,42
T040994,1055,209,10%,42
T040998,1055,651,10%,42
T041008,2080,985,10%,42
T041016,2080,4700,10%,42
T041020,2080,3400,10%,42
T041028,2080,393,10%,42
T041073,3356,9515,10%,42
T041080,3356,5308,10%,42
T041091,3356,659,10%,42
T041096,3356,10060,10%,42
T041104,3386,968,10%,42
T041112,3386,19,10%,42
T041128,3386,16,10%,42
T041144,3386,3520,10%,42
T041147,3386,9731,10%,42
T041149,3386,5438,10%,42
T041156,3697,3721,10%,42
T041178,3697,6815,10%,42
T041180,3697,9558,10%,42
T041197,3697,2548,10%,42
T041199,3697,1558,10%,42
T041201,3895,8476,10%,42
T041206,3895,7083,10%,42
T041207,3895,2902,10%,42
T041212,3895,97,10%,42
T041220,3895,5153,10%,42
T041226,3895,6195,10%,42
T041254,4210,8047,10%,42
T041269,4210,4563,10%,42
T041301,4232,7976,10%,42
T041304,4232,1645,10%,42
T041308,4232,985,10%,42
T041310,4232,1692,10%,42
T041311,4232,936,10%,42
T041327,4232,6647,10%,42
T041339,4232,2700,10%,42
T041340,4232,6962,10%,42
T041342,4232,4844,10%,42
T041350,4384,2637,10%,42
T041364,4384,6119,10%,42
T041376,4384,605,10%,42
T041377,4384,550,10%,42
T041381,4384,1023,10%,42
T041382,4384,8087,10%,42
T041384,4384,3721,10%,42
T041390,4384,2418,10%,42
T041395,4384,1657,10%,42
T041399,4384,8074,10%,42
T041414,4620,1439,10%,42
T041419,4620,7796,10%,42
T041423,4620,4890,10%,42
T041457,4790,8691,10%,42
T041461,4790,897,10%,42
T041469,4790,5488,10%,42
T041476,4790,1490,10%,42
T041500,5023,3046,10%,42
T041517,5023,4702,10%,42
T041536,5023,2572,10%,42
T041538,5023,6726,10%,42
T041539,5023,6777,10%,42
T041549,5023,4606,10%,42
T041555,5747,5468,10%,42
T041564,5747,6743,10%,42
T041569,5747,868,10%,42
T041583,5747,986,10%,42
T041592,5747,8298,10%,42
T041621,6306,5746,10%,42
T041624,6306,41,10%,42
T041626,6306,7411,10%,42
T041628,6306,4732,10%,42
T041629,6306,571,10%,42
T041635,6306,3177,10%,42
T041650,9020,4649,10%,42
T041653,9020,1838,10%,42
T041669,9020,3629,10%,42
T041684,9020,9940,10%,42
T041708,305,9850,10%,42
T041713,305,255,10%,42
T041714,305,6951,10%,42
T041722,305,5747,10%,42
T041743,305,7740,10%,42
T041746,305,2293,10%,42
T041752,1379,5026,10%,42
T041757,1379,4221,10%,42
T041763,1379,2982,10%,42
T041767,1379,7759,10%,42
T041768,1379,477,10%,42
T041781,1379,9849,10%,42
T041783,1379,1494,10%,42
T041792,1379,2729,10%,42
T041799,1379,868,10%,42
T041810,4702,1079,10%,42
T041831,4702,159,10%,42
T041832,4702,1896,10%,42
T041842,4702,541,10%,42
T041843,4702,4139,10%,42
T041867,5328,8712,10%,42
T041930,8203,3741,10%,42
T041947,8203,5926,10%,42
T041952,664,2072,10%,42
T041956,664,8108,10%,42
T041967,664,1020,10%,42
T041981,664,9204,10%,42
T042011,1815,2794,10%,42
T042017,1815,2472,10%,42
T042020,1815,7162,10%,42
T042027,1815,4939,10%,42
T042030,1815,3052,10%,42
T042036,1815,8739,10%,42
T042040,1815,3159,10%,42
T042054,2138,4489,10%,42
T042055,2138,4502,10%,42
T042081,2138,8087,10%,42
T042089,2138,986,10%,42
T042101,2332,6602,10%,42
T042110,2332,279,10%,42
T042126,2332,2693,10%,42
T042132,2332,8355,10%,42
T042134,2332,1337,10%,42
T042139,2332,66,10%,42
T042189,2441,6334,10%,42
T042204,2693,208,10%,42
T042207,2693,7894,10%,42
T042237,2693,5839,10%,42
T042260,3209,6974,10%,42
T042263,3209,9936,10%,42
T042280,3209,2693,10%,42
T042296,3209,8695,10%,42
T042309,3484,4263,10%,42
T042315,3484,7471,10%,42
T042318,3484,1866,10%,42
T042321,3484,1074,10%,42
T042325,3484,5775,10%,42
T042326,3484,2099,10%,42
T042329,3484,4510,10%,42
T042333,3484,3924,10%,42
T042334,3484,4968,10%,42
T042335,3484,5994,10%,42
T042349,3484,1088,10%,42
T042360,3721,5239,10%,42
T042362,3721,231,10%,42
T042390,3721,1514,10%,42
T042393,3721,1546,10%,42
T042395,3721,4537,10%,42
T042423,4164,3886,10%,42
T042429,4164,7402,10%,42
T042442,4164,1412,10%,42
T042451,4226,5540,10%,42
T042477,4226,2009,10%,42
T042479,4226,258,10%,42
T042486,4226,3270,10%,42
T042490,4226,3759,10%,42
T042519,5846,554,10%,42
T042522,5846,9371,10%,42
T042523,5846,4706,10%,42
T042555,6301,1184,10%,42
T042566,6301,8346,10%,42
T042574,6301,2072,10%,42
T042576,6301,693,10%,42
T042598,6301,6090,10%,42
T042602,6777,9034,10%,42
T042622,6777,7942,10%,42
T042630,6777,199,10%,42
T042631,6777,1388,10%,42
T042646,6777,1909,10%,42
T042658,172,3098,10%,42
T042672,172,7128,10%,42
T042694,172,5086,10%,42
T042711,243,1017,10%,42
T042718,243,4682,10%,42
T042733,243,7981,10%,42
T042738,243,9371,10%,42
T042750,914,1398,10%,42
T042768,914,1541,10%,42
T042779,914,868,10%,42
T042787,914,1240,10%,42
T042795,914,9237,10%,42
T042825,1180,406,10%,42
T042830,1180,5170,10%,42
T042844,1180,2505,10%,42
T042855,5034,249,10%,42
T042863,5034,2412,10%,42
T042868,5034,267,10%,42
T042884,5034,3006,10%,42
T042889,5034,9542,10%,42
T042894,5034,7099,10%,42
T042895,5034,1088,10%,42
T042896,5034,6981,10%,42
