source_record_id,true_identity,image_id,image_path,low_quality_path,assigned_identity,false_identity
10536,61,H001797,data/splits/100k/images/heldout/H001797.png,data/corrupted/100k_blur_15x15_s5/heldout/H001797.png,61,4478
10507,61,H001798,data/splits/100k/images/heldout/H001798.png,data/corrupted/100k_blur_15x15_s5/heldout/H001798.png,61,6405
10484,61,H001799,data/splits/100k/images/heldout/H001799.png,data/corrupted/100k_blur_15x15_s5/heldout/H001799.png,61,9524
301878,5468,H001800,data/splits/100k/images/heldout/H001800.png,data/corrupted/100k_blur_15x15_s5/heldout/H001800.png,5468,6500
301915,5468,H001801,data/splits/100k/images/heldout/H001801.png,data/corrupted/100k_blur_15x15_s5/heldout/H001801.png,5468,2982
301875,5468,H001802,data/splits/100k/images/heldout/H001802.png,data/corrupted/100k_blur_15x15_s5/heldout/H001802.png,5468,58
301910,5468,H001803,data/splits/100k/images/heldout/H001803.png,data/corrupted/100k_blur_15x15_s5/heldout/H001803.png,5468,3611
33278,284,H001804,data/splits/100k/images/heldout/H001804.png,data/corrupted/100k_blur_15x15_s5/heldout/H001804.png,284,8087
33225,284,H001805,data/splits/100k/images/heldout/H001805.png,data/corrupted/100k_blur_15x15_s5/heldout/H001805.png,284,1154
33234,284,H001806,data/splits/100k/images/heldout/H001806.png,data/corrupted/100k_blur_15x15_s5/heldout/H001806.png,284,117
33295,284,H001807,data/splits/100k/images/heldout/H001807.png,data/corrupted/100k_blur_15x15_s5/heldout/H001807.png,284,5197
40958,391,H001808,data/splits/100k/images/heldout/H001808.png,data/corrupted/100k_blur_15x15_s5/heldout/H001808.png,391,886
40956,391,H001809,data/splits/100k/images/heldout/H001809.png,data/corrupted/100k_blur_15x15_s5/heldout/H001809.png,391,58
40916,391,H001810,data/splits/100k/images/heldout/H001810.png,data/corrupted/100k_blur_15x15_s5/heldout/H001810.png,391,68
40902,391,H001811,data/splits/100k/images/heldout/H001811.png,data/corrupted/100k_blur_15x15_s5/heldout/H001811.png,391,3158
80731,978,H001812,data/splits/100k/images/heldout/H001812.png,data/corrupted/100k_blur_15x15_s5/heldout/H001812.png,978,5882
80754,978,H001813,data/splits/100k/images/heldout/H001813.png,data/corrupted/100k_blur_15x15_s5/heldout/H001813.png,978,3106
80778,978,H001814,data/splits/100k/images/heldout/H001814.png,data/corrupted/100k_blur_15x15_s5/heldout/H001814.png,978,470
80767,978,H001815,data/splits/100k/images/heldout/H001815.png,data/corrupted/100k_blur_15x15_s5/heldout/H001815.png,978,4469
169581,2618,H001816,data/splits/100k/images/heldout/H001816.png,data/corrupted/100k_blur_15x15_s5/heldout/H001816.png,2618,10314
169610,2618,H001817,data/splits/100k/images/heldout/H001817.png,data/corrupted/100k_blur_15x15_s5/heldout/H001817.png,2618,987
169541,2618,H001818,data/splits/100k/images/heldout/H001818.png,data/corrupted/100k_blur_15x15_s5/heldout/H001818.png,2618,3901
169511,2618,H001819,data/splits/100k/images/heldout/H001819.png,data/corrupted/100k_blur_15x15_s5/heldout/H001819.png,2618,2650
225040,3788,H001820,data/splits/100k/images/heldout/H001820.png,data/corrupted/100k_blur_15x15_s5/heldout/H001820.png,3788,1815
225108,3788,H001821,data/splits/100k/images/heldout/H001821.png,data/corrupted/100k_blur_15x15_s5/heldout/H001821.png,3788,3901
225042,3788,H001822,data/splits/100k/images/heldout/H001822.png,data/corrupted/100k_blur_15x15_s5/heldout/H001822.png,3788,3306
224967,3788,H001823,data/splits/100k/images/heldout/H001823.png,data/corrupted/100k_blur_15x15_s5/heldout/H001823.png,3788,6134
388651,7489,H001824,data/splits/100k/images/heldout/H001824.png,data/corrupted/100k_blur_15x15_s5/heldout/H001824.png,7489,5271
388652,7489,H001825,data/splits/100k/images/heldout/H001825.png,data/corrupted/100k_blur_15x15_s5/heldout/H001825.png,7489,6119
388747,7489,H001826,data/splits/100k/images/heldout/H001826.png,data/corrupted/100k_blur_15x15_s5/heldout/H001826.png,7489,1093
388682,7489,H001827,data/splits/100k/images/heldout/H001827.png,data/corrupted/100k_blur_15x15_s5/heldout/H001827.png,7489,3871
31397,258,H001828,data/splits/100k/images/heldout/H001828.png,data/corrupted/100k_blur_15x15_s5/heldout/H001828.png,258,4103
31401,258,H001829,data/splits/100k/images/heldout/H001829.png,data/corrupted/100k_blur_15x15_s5/heldout/H001829.png,258,8416
31474,258,H001830,data/splits/100k/images/heldout/H001830.png,data/corrupted/100k_blur_15x15_s5/heldout/H001830.png,258,33
31409,258,H001831,data/splits/100k/images/heldout/H001831.png,data/corrupted/100k_blur_15x15_s5/heldout/H001831.png,258,2738
82369,998,H001832,data/splits/100k/images/heldout/H001832.png,data/corrupted/100k_blur_15x15_s5/heldout/H001832.png,998,9771
82401,998,H001833,data/splits/100k/images/heldout/H001833.png,data/corrupted/100k_blur_15x15_s5/heldout/H001833.png,998,1829
82375,998,H001834,data/splits/100k/images/heldout/H001834.png,data/corrupted/100k_blur_15x15_s5/heldout/H001834.png,998,199
82358,998,H001835,data/splits/100k/images/heldout/H001835.png,data/corrupted/100k_blur_15x15_s5/heldout/H001835.png,998,5511
144320,2099,H001836,data/splits/100k/images/heldout/H001836.png,data/corrupted/100k_blur_15x15_s5/heldout/H001836.png,2099,1310
144216,2099,H001837,data/splits/100k/images/heldout/H001837.png,data/corrupted/100k_blur_15x15_s5/heldout/H001837.png,2099,3787
144190,2099,H001838,data/splits/100k/images/heldout/H001838.png,data/corrupted/100k_blur_15x15_s5/heldout/H001838.png,2099,966
144246,2099,H001839,data/splits/100k/images/heldout/H001839.png,data/corrupted/100k_blur_15x15_s5/heldout/H001839.png,2099,4142
198521,3224,H001840,data/splits/100k/images/heldout/H001840.png,data/corrupted/100k_blur_15x15_s5/heldout/H001840.png,3224,2446
198519,3224,H001841,data/splits/100k/images/heldout/H001841.png,data/corrupted/100k_blur_15x15_s5/heldout/H001841.png,3224,5511
198488,3224,H001842,data/splits/100k/images/heldout/H001842.png,data/corrupted/100k_blur_15x15_s5/heldout/H001842.png,3224,7740
198538,3224,H001843,data/splits/100k/images/heldout/H001843.png,data/corrupted/100k_blur_15x15_s5/heldout/H001843.png,3224,718
230833,3938,H001844,data/splits/100k/images/heldout/H001844.png,data/corrupted/100k_blur_15x15_s5/heldout/H001844.png,3938,4546
230878,3938,H001845,data/splits/100k/images/heldout/H001845.png,data/corrupted/100k_blur_15x15_s5/heldout/H001845.png,3938,7673
230798,3938,H001846,data/splits/100k/images/heldout/H001846.png,data/corrupted/100k_blur_15x15_s5/heldout/H001846.png,3938,10333
230750,3938,H001847,data/splits/100k/images/heldout/H001847.png,data/corrupted/100k_blur_15x15_s5/heldout/H001847.png,3938,3956
290882,5233,H001848,data/splits/100k/images/heldout/H001848.png,data/corrupted/100k_blur_15x15_s5/heldout/H001848.png,5233,1655
290880,5233,H001849,data/splits/100k/images/heldout/H001849.png,data/corrupted/100k_blur_15x15_s5/heldout/H001849.png,5233,4620
291007,5233,H001850,data/splits/100k/images/heldout/H001850.png,data/corrupted/100k_blur_15x15_s5/heldout/H001850.png,5233,8047
290926,5233,H001851,data/splits/100k/images/heldout/H001851.png,data/corrupted/100k_blur_15x15_s5/heldout/H001851.png,5233,1055
86383,1042,H001852,data/splits/100k/images/heldout/H001852.png,data/corrupted/100k_blur_15x15_s5/heldout/H001852.png,1042,319
86446,1042,H001853,data/splits/100k/images/heldout/H001853.png,data/corrupted/100k_blur_15x15_s5/heldout/H001853.png,1042,8469
86478,1042,H001854,data/splits/100k/images/heldout/H001854.png,data/corrupted/100k_blur_15x15_s5/heldout/H001854.png,1042,1954
86418,1042,H001855,data/splits/100k/images/heldout/H001855.png,data/corrupted/100k_blur_15x15_s5/heldout/H001855.png,1042,7995
133658,1876,H001856,data/splits/100k/images/heldout/H001856.png,data/corrupted/100k_blur_15x15_s5/heldout/H001856.png,1876,2059
133642,1876,H001857,data/splits/100k/images/heldout/H001857.png,data/corrupted/100k_blur_15x15_s5/heldout/H001857.png,1876,241
133615,1876,H001858,data/splits/100k/images/heldout/H001858.png,data/corrupted/100k_blur_15x15_s5/heldout/H001858.png,1876,3190
133670,1876,H001859,data/splits/100k/images/heldout/H001859.png,data/corrupted/100k_blur_15x15_s5/heldout/H001859.png,1876,2725
237046,4054,H001860,data/splits/100k/images/heldout/H001860.png,data/corrupted/100k_blur_15x15_s5/heldout/H001860.png,4054,6265
237098,4054,H001861,data/splits/100k/images/heldout/H001861.png,data/corrupted/100k_blur_15x15_s5/heldout/H001861.png,4054,1895
237061,4054,H001862,data/splits/100k/images/heldout/H001862.png,data/corrupted/100k_blur_15x15_s5/heldout/H001862.png,4054,3804
236970,4054,H001863,data/splits/100k/images/heldout/H001863.png,data/corrupted/100k_blur_15x15_s5/heldout/H001863.png,4054,1818
324669,5982,H001864,data/splits/100k/images/heldout/H001864.png,data/corrupted/100k_blur_15x15_s5/heldout/H001864.png,5982,4920
324721,5982,H001865,data/splits/100k/images/heldout/H001865.png,data/corrupted/100k_blur_15x15_s5/heldout/H001865.png,5982,4546
324774,5982,H001866,data/splits/100k/images/heldout/H001866.png,data/corrupted/100k_blur_15x15_s5/heldout/H001866.png,5982,2510
324664,5982,H001867,data/splits/100k/images/heldout/H001867.png,data/corrupted/100k_blur_15x15_s5/heldout/H001867.png,5982,8312
353405,6606,H001868,data/splits/100k/images/heldout/H001868.png,data/corrupted/100k_blur_15x15_s5/heldout/H001868.png,6606,263
353463,6606,H001869,data/splits/100k/images/heldout/H001869.png,data/corrupted/100k_blur_15x15_s5/heldout/H001869.png,6606,8751
353344,6606,H001870,data/splits/100k/images/heldout/H001870.png,data/corrupted/100k_blur_15x15_s5/heldout/H001870.png,6606,863
353396,6606,H001871,data/splits/100k/images/heldout/H001871.png,data/corrupted/100k_blur_15x15_s5/heldout/H001871.png,6606,6709
359546,6743,H001872,data/splits/100k/images/heldout/H001872.png,data/corrupted/100k_blur_15x15_s5/heldout/H001872.png,6743,2769
359439,6743,H001873,data/splits/100k/images/heldout/H001873.png,data/corrupted/100k_blur_15x15_s5/heldout/H001873.png,6743,947
359503,6743,H001874,data/splits/100k/images/heldout/H001874.png,data/corrupted/100k_blur_15x15_s5/heldout/H001874.png,6743,362
359540,6743,H001875,data/splits/100k/images/heldout/H001875.png,data/corrupted/100k_blur_15x15_s5/heldout/H001875.png,6743,1863
11758,74,H001876,data/splits/100k/images/heldout/H001876.png,data/corrupted/100k_blur_15x15_s5/heldout/H001876.png,74,4144
11778,74,H001877,data/splits/100k/images/heldout/H001877.png,data/corrupted/100k_blur_15x15_s5/heldout/H001877.png,74,3788
11837,74,H001878,data/splits/100k/images/heldout/H001878.png,data/corrupted/100k_blur_15x15_s5/heldout/H001878.png,74,6351
11867,74,H001879,data/splits/100k/images/heldout/H001879.png,data/corrupted/100k_blur_15x15_s5/heldout/H001879.png,74,5982
19388,149,H001880,data/splits/100k/images/heldout/H001880.png,data/corrupted/100k_blur_15x15_s5/heldout/H001880.png,149,1036
19306,149,H001881,data/splits/100k/images/heldout/H001881.png,data/corrupted/100k_blur_15x15_s5/heldout/H001881.png,149,6394
19370,149,H001882,data/splits/100k/images/heldout/H001882.png,data/corrupted/100k_blur_15x15_s5/heldout/H001882.png,149,9519
19299,149,H001883,data/splits/100k/images/heldout/H001883.png,data/corrupted/100k_blur_15x15_s5/heldout/H001883.png,149,87
221959,3729,H001884,data/splits/100k/images/heldout/H001884.png,data/corrupted/100k_blur_15x15_s5/heldout/H001884.png,3729,5245
221920,3729,H001885,data/splits/100k/images/heldout/H001885.png,data/corrupted/100k_blur_15x15_s5/heldout/H001885.png,3729,3
221856,3729,H001886,data/splits/100k/images/heldout/H001886.png,data/corrupted/100k_blur_15x15_s5/heldout/H001886.png,3729,5949
221909,3729,H001887,data/splits/100k/images/heldout/H001887.png,data/corrupted/100k_blur_15x15_s5/heldout/H001887.png,3729,900
346743,6433,H001888,data/splits/100k/images/heldout/H001888.png,data/corrupted/100k_blur_15x15_s5/heldout/H001888.png,6433,721
346872,6433,H001889,data/splits/100k/images/heldout/H001889.png,data/corrupted/100k_blur_15x15_s5/heldout/H001889.png,6433,9923
346835,6433,H001890,data/splits/100k/images/heldout/H001890.png,data/corrupted/100k_blur_15x15_s5/heldout/H001890.png,6433,308
346801,6433,H001891,data/splits/100k/images/heldout/H001891.png,data/corrupted/100k_blur_15x15_s5/heldout/H001891.png,6433,4523
359846,6750,H001892,data/splits/100k/images/heldout/H001892.png,data/corrupted/100k_blur_15x15_s5/heldout/H001892.png,6750,3597
359924,6750,H001893,data/splits/100k/images/heldout/H001893.png,data/corrupted/100k_blur_15x15_s5/heldout/H001893.png,6750,2275
359900,6750,H001894,data/splits/100k/images/heldout/H001894.png,data/corrupted/100k_blur_15x15_s5/heldout/H001894.png,6750,34
359875,6750,H001895,data/splits/100k/images/heldout/H001895.png,data/corrupted/100k_blur_15x15_s5/heldout/H001895.png,6750,585
404558,7942,H001896,data/splits/100k/images/heldout/H001896.png,data/corrupted/100k_blur_15x15_s5/heldout/H001896.png,7942,4111
404572,7942,H001897,data/splits/100k/images/heldout/H001897.png,data/corrupted/100k_blur_15x15_s5/heldout/H001897.png,7942,2432
404610,7942,H001898,data/splits/100k/images/heldout/H001898.png,data/corrupted/100k_blur_15x15_s5/heldout/H001898.png,7942,8075
404500,7942,H001899,data/splits/100k/images/heldout/H001899.png,data/corrupted/100k_blur_15x15_s5/heldout/H001899.png,7942,3520
407245,8019,H001900,data/splits/100k/images/heldout/H001900.png,data/corrupted/100k_blur_15x15_s5/heldout/H001900.png,8019,921
407337,8019,H001901,data/splits/100k/images/heldout/H001901.png,data/corrupted/100k_blur_15x15_s5/heldout/H001901.png,8019,1801
407312,8019,H001902,data/splits/100k/images/heldout/H001902.png,data/corrupted/100k_blur_15x15_s5/heldout/H001902.png,8019,2674
407322,8019,H001903,data/splits/100k/images/heldout/H001903.png,data/corrupted/100k_blur_15x15_s5/heldout/H001903.png,8019,1541
445065,9082,H001904,data/splits/100k/images/heldout/H001904.png,data/corrupted/100k_blur_15x15_s5/heldout/H001904.png,9082,1954
445060,9082,H001905,data/splits/100k/images/heldout/H001905.png,data/corrupted/100k_blur_15x15_s5/heldout/H001905.png,9082,2674
445026,9082,H001906,data/splits/100k/images/heldout/H001906.png,data/corrupted/100k_blur_15x15_s5/heldout/H001906.png,9082,9797
444983,9082,H001907,data/splits/100k/images/heldout/H001907.png,data/corrupted/100k_blur_15x15_s5/heldout/H001907.png,9082,8739
28327,234,H001908,data/splits/100k/images/heldout/H001908.png,data/corrupted/100k_blur_15x15_s5/heldout/H001908.png,234,7525
28237,234,H001909,data/splits/100k/images/heldout/H001909.png,data/corrupted/100k_blur_15x15_s5/heldout/H001909.png,234,5233
28211,234,H001910,data/splits/100k/images/heldout/H001910.png,data/corrupted/100k_blur_15x15_s5/heldout/H001910.png,234,2512
28203,234,H001911,data/splits/100k/images/heldout/H001911.png,data/corrupted/100k_blur_15x15_s5/heldout/H001911.png,234,5990
50922,530,H001912,data/splits/100k/images/heldout/H001912.png,data/corrupted/100k_blur_15x15_s5/heldout/H001912.png,530,8532
50981,530,H001913,data/splits/100k/images/heldout/H001913.png,data/corrupted/100k_blur_15x15_s5/heldout/H001913.png,530,616
51021,530,H001914,data/splits/100k/images/heldout/H001914.png,data/corrupted/100k_blur_15x15_s5/heldout/H001914.png,530,973
50926,530,H001915,data/splits/100k/images/heldout/H001915.png,data/corrupted/100k_blur_15x15_s5/heldout/H001915.png,530,1194
309811,5630,H001916,data/splits/100k/images/heldout/H001916.png,data/corrupted/100k_blur_15x15_s5/heldout/H001916.png,5630,7991
309874,5630,H001917,data/splits/100k/images/heldout/H001917.png,data/corrupted/100k_blur_15x15_s5/heldout/H001917.png,5630,306
309828,5630,H001918,data/splits/100k/images/heldout/H001918.png,data/corrupted/100k_blur_15x15_s5/heldout/H001918.png,5630,590
309850,5630,H001919,data/splits/100k/images/heldout/H001919.png,data/corrupted/100k_blur_15x15_s5/heldout/H001919.png,5630,4503
315907,5775,H001920,data/splits/100k/images/heldout/H001920.png,data/corrupted/100k_blur_15x15_s5/heldout/H001920.png,5775,3006
315806,5775,H001921,data/splits/100k/images/heldout/H001921.png,data/corrupted/100k_blur_15x15_s5/heldout/H001921.png,5775,255
315775,5775,H001922,data/splits/100k/images/heldout/H001922.png,data/corrupted/100k_blur_15x15_s5/heldout/H001922.png,5775,2196
315923,5775,H001923,data/splits/100k/images/heldout/H001923.png,data/corrupted/100k_blur_15x15_s5/heldout/H001923.png,5775,1784
376716,7155,H001924,data/splits/100k/images/heldout/H001924.png,data/corrupted/100k_blur_15x15_s5/heldout/H001924.png,7155,1022
376596,7155,H001925,data/splits/100k/images/heldout/H001925.png,data/corrupted/100k_blur_15x15_s5/heldout/H001925.png,7155,8298
376630,7155,H001926,data/splits/100k/images/heldout/H001926.png,data/corrupted/100k_blur_15x15_s5/heldout/H001926.png,7155,5748
376609,7155,H001927,data/splits/100k/images/heldout/H001927.png,data/corrupted/100k_blur_15x15_s5/heldout/H001927.png,7155,2618
2781,19,H001928,data/splits/100k/images/heldout/H001928.png,data/corrupted/100k_blur_15x15_s5/heldout/H001928.png,19,693
2726,19,H001929,data/splits/100k/images/heldout/H001929.png,data/corrupted/100k_blur_15x15_s5/heldout/H001929.png,19,2393
2715,19,H001930,data/splits/100k/images/heldout/H001930.png,data/corrupted/100k_blur_15x15_s5/heldout/H001930.png,19,46
2863,19,H001931,data/splits/100k/images/heldout/H001931.png,data/corrupted/100k_blur_15x15_s5/heldout/H001931.png,19,6063
137086,1966,H001932,data/splits/100k/images/heldout/H001932.png,data/corrupted/100k_blur_15x15_s5/heldout/H001932.png,1966,5065
137061,1966,H001933,data/splits/100k/images/heldout/H001933.png,data/corrupted/100k_blur_15x15_s5/heldout/H001933.png,1966,8882
137055,1966,H001934,data/splits/100k/images/heldout/H001934.png,data/corrupted/100k_blur_15x15_s5/heldout/H001934.png,1966,4183
137172,1966,H001935,data/splits/100k/images/heldout/H001935.png,data/corrupted/100k_blur_15x15_s5/heldout/H001935.png,1966,1248
195782,3154,H001936,data/splits/100k/images/heldout/H001936.png,data/corrupted/100k_blur_15x15_s5/heldout/H001936.png,3154,8444
195694,3154,H001937,data/splits/100k/images/heldout/H001937.png,data/corrupted/100k_blur_15x15_s5/heldout/H001937.png,3154,386
195791,3154,H001938,data/splits/100k/images/heldout/H001938.png,data/corrupted/100k_blur_15x15_s5/heldout/H001938.png,3154,3366
